시군코드,시군명,사업장명,소재지지번주소,소재지도로명주소,인허가일자,영업상태명,소재지우편번호,약국영업면적,인허가구분명,지정일자,WGS84경도,WGS84위도
41190,부천시,조은약국,경기도 부천시 소사구 소사본2동91-129,경기도 부천시 소사구 호현로489번길 34 (소사본동),20020826,운영중,,150.87,약국,20020826,126.79137658535271,37.48060161868083
41190,부천시,종로프라자약국,경기도 부천시 소사구 괴안동 173-3,경기도 부천시 소사구 경인로484번길 20 (괴안동),20021021,운영중,,57.65,약국,20021021,126.80964687680542,37.48247772956569
41190,부천시,역곡옵티마약국,경기도 부천시 소사구 괴안동 128번지 1호,"경기도 부천시 소사구 경인로 519, 308호 (괴안동)",20030703,운영중,422826,33,약국,20030703,126.81246285672282,37.48490774461177
41190,부천시,하늘약국,경기도 부천시 소사구 괴안동 109,경기도 부천시 소사구 경인로 486 (괴안동),20040103,운영중,,88.55,약국,20040103,126.80956405394639,37.48303622072523
41190,부천시,현대다사랑약국,경기도 부천시 소사구 범박동 35-3,경기도 부천시 소사구 범안로 120 (범박동),20040117,운영중,,26.46,약국,20040117,126.80894770238281,37.47110587555207
41190,부천시,한결약국,경기도 부천시 소사구 심곡본동 674-1(1층),경기도 부천시 소사구 경인로 240 (심곡본동),20040217,운영중,,43.72,약국,20040217,126.78205824648451,37.48290939644786
41190,부천시,서약국,경기도 부천시 소사구 소사본3동140-2,경기도 부천시 소사구 소삼로 20 (소사본동),20040308,운영중,,31.46,약국,20040308,126.79526279061609,37.47840995772453
41190,부천시,다사랑온누리약국,경기도 부천시 소사구 괴안동 89번지 9호 명성프라자 107호,"경기도 부천시 소사구 범안로 31, 107호 (괴안동, 명성프라자)",20050425,운영중,422801,41.63,약국,20050425,126.80726344302212,37.47898155960588
41190,부천시,다정약국,경기도 부천시 소사구 괴안동 4번지 8호,"경기도 부천시 소사구 경인옛로 123, 104호 (괴안동, 청석빌라 가동)",20051129,운영중,422800,45.07,약국,20051129,126.80468319561237,37.48169115787203
41190,부천시,푸르지오약국,경기도 부천시 소사구 송내동 373번지 송내대우프라자 101호,"경기도 부천시 소사구 중동로 48, 101호 (송내동, 송내대우프라자)",20050808,운영중,422818,0,약국,20050808,126.76424397410058,37.48433842793798
41190,부천시,성주약국,경기도 부천시 소사구 심곡본1동 639-24,경기도 부천시 소사구 성주로 200 (심곡본동),20060213,운영중,,25.8,약국,20060213,126.77842673811884,37.47828227636693
41190,부천시,실로암온누리약국,경기도 부천시 소사구 심곡본동 667번지 3호 1층,"경기도 부천시 소사구 경인로 210, 1층 (심곡본동, 부곡빌딩)",20060724,운영중,422825,103.5,약국,20060724,126.77834425617876,37.48324126584133
41190,부천시,임마누엘약국,경기도 부천시 소사구 소사본2동 57-8(1층),경기도 부천시 소사구 경인옛로 81 (소사본동),20060918,운영중,,52.87,약국,20060918,126.80075350311813,37.47986095691734
41190,부천시,부천한우리약국,경기도 부천시 소사구 심곡본동 675-1(1층),경기도 부천시 소사구 성주로 267 (심곡본동),20070205,운영중,,77.52,약국,20070205,126.78199216786865,37.48230379778544
41190,부천시,굿모닝약국,경기도 부천시 소사구 송내2동 383-20(1층),경기도 부천시 소사구 경인로110번길 17 (송내동),20070309,운영중,,59.85,약국,20070309,126.7679646298866,37.48335108223045
41190,부천시,편한약국,경기도 부천시 소사구 송내동 393번지 104호,"경기도 부천시 소사구 경인로 74, 104호 (송내동)",20070416,운영중,422834,40.64,약국,20070416,126.76346863161218,37.48352957638155
41190,부천시,서전약국,경기도 부천시 소사구 심곡본동 534-14,경기도 부천시 소사구 경인로 203 (심곡본동),20070608,운영중,,25.27,약국,20070608,126.77814829505492,37.48374546189952
41190,부천시,안약국,경기도 부천시 소사구 괴안동 113번지 6호 우남타워 503호,"경기도 부천시 소사구 경인로 509, 503호 (괴안동, 우남타워)",20070705,운영중,422803,30.25,약국,20070705,126.81050554140812,37.48451178243407
41190,부천시,우정약국,경기도 부천시 소사구 괴안동 113번지 8호,"경기도 부천시 소사구 경인로 511, 5층 (괴안동)",20070724,운영중,422803,39.89,약국,20070724,126.81050554140812,37.48451178243407
41190,부천시,온누리정성약국,경기도 부천시 원미구 상동 461번지,"경기도 부천시 원미구 부일로 223, 1층 (상동)",19830414,운영중,420816,0,약국,19830414,126.75534684989422,37.48883978576939
41190,부천시,혜인약국,경기도 부천시 원미구 원미동 181번지 1호,경기도 부천시 원미구 원미로 97 (원미동),19840605,운영중,420840,0,약국,19840605,126.790374507758,37.49125334826069
41190,부천시,유림약국,경기도 부천시 원미구 원미동 115번지 1호,경기도 부천시 원미구 원미로 111 (원미동),19870309,운영중,420840,0,약국,19870309,126.79052990503448,37.49229518660167
41190,부천시,제일약국,경기도 부천시 원미구 심곡동 378번지 4호,경기도 부천시 원미구 부천로39번길 37 (심곡동),19870401,운영중,420827,0,약국,19870401,126.78156386511382,37.4880586373721
41190,부천시,천지약국,경기도 부천시 원미구 원미동 77번지 9호,경기도 부천시 원미구 원미로 141 (원미동),19880314,운영중,420839,0,약국,19880314,126.7914081917763,37.4952592467209
41190,부천시,뿌리약국,경기도 부천시 원미구 심곡동 164번지 3호,경기도 부천시 원미구 부천로 34 (심곡동),19890408,운영중,420822,0,약국,19890408,126.78373740116918,37.48716883769271
41190,부천시,상록건강약국,경기도 부천시 원미구 상동 590번지 1호 목련마을상가동,"경기도 부천시 원미구 신상로 54, 101호 (상동, 목련마을상가동)",19891222,운영중,420763,63.11,약국,19891222,,
41190,부천시,도성약국,경기도 부천시 원미구 심곡동 323번지 13호,경기도 부천시 원미구 장말로 290 (심곡동),19900611,운영중,420825,0,약국,19900611,126.77323166041452,37.49141630422646
41190,부천시,가림약국,경기도 부천시 원미구 중동 1181번지 미리내마을상가 102호,"경기도 부천시 원미구 조마루로 233, 102호 (중동, 미리내마을상가)",19930317,운영중,420856,0,약국,19930317,126.76975248786026,37.49908974103649
41190,부천시,승인약국,경기도 부천시 원미구 상동 395번지 반달마을상가동 109호,"경기도 부천시 원미구 장말로 96, 109호 (상동, 반달마을상가동)",19930527,운영중,420812,0,약국,19930527,126.7529525798297,37.49346236660644
41190,부천시,메디팜순천향약국,경기도 부천시 원미구 중동 1170번지 포도마을삼보상가 1층,"경기도 부천시 원미구 조마루로 137, 1층 (중동, 포도마을삼보상가 )",19941022,운영중,420852,0,약국,19941022,126.75912483639799,37.50109040219921
41190,부천시,메디팜한사랑약국,경기도 부천시 원미구 역곡동 106번지 7호,경기도 부천시 원미구 지봉로121번길 6 (역곡동),19970106,운영중,420835,0,약국,19970106,126.81237372247803,37.48980547602631
41190,부천시,역곡약국,경기도 부천시 원미구 역곡1동 82번지,경기도 부천시 원미구 역곡로 12-1 (역곡동),19970516,운영중,420835,0,약국,19970516,126.81158609333906,37.48645608178315
41190,부천시,메디팜해성약국,경기도 부천시 원미구 원미1동 90번지 8호,경기도 부천시 원미구 조마루로386번길 61 (원미동),20000627,운영중,420839,0,약국,20000627,126.78605291003423,37.49515596513523
41190,부천시,한빛약국,경기도 부천시 원미구 원미동 54번지 18호,경기도 부천시 원미구 원미로143번길 12 (원미동),20000706,운영중,420837,0,약국,20000706,126.791027423793,37.49555049950092
41190,부천시,다운약국,경기도 부천시 원미구 중동 796번지,경기도 부천시 원미구 부일로 364 (중동),20000710,운영중,420845,0,약국,20000710,126.7704256914006,37.48752935178307
41190,부천시,평생약국,경기도 부천시 원미구 상동 536번지 1호 보람프라자 1층,"경기도 부천시 원미구 송내대로265번길 73, 1층 (상동, 보람프라자)",20011127,운영중,420862,0,약국,20011127,126.75549718916406,37.50793057455951
41190,부천시,메디칼약국,"경기도 부천시 원미구 상동 523번지 8호 에이스프라자 102,103호","경기도 부천시 원미구 도약로 29, 102,103호 (상동, 에이스프라자)",20001030,운영중,420860,0,약국,20001030,126.75122369891804,37.51285914429854
41190,부천시,성모약국,경기도 부천시 원미구 도당동 278번지 26호,경기도 부천시 원미구 옥산로138번길 35 (도당동),20010710,운영중,420808,0,약국,20010710,126.7822945012852,37.5059106947587
41190,부천시,소사중앙약국,경기도 부천시 원미구 소사동 17번지 15호 뉴월드하이빌 105호,"경기도 부천시 원미구 부흥로 485, 105호 (소사동, 뉴월드하이빌)",20020315,운영중,420818,0,약국,20020315,126.79262107871993,37.48520975829565
41190,부천시,성은온누리약국,"경기도 부천시 원미구 중동 1145번지 매트로팰리스 Ⅱ-A 101,102호","경기도 부천시 원미구 중동로248번길 38, 101,102호 (중동, 매트로팰리스 Ⅱ-A)",20020503,운영중,420852,0,약국,20020503,126.77081328002419,37.50130106613679
41190,부천시,미래약국,경기도 부천시 원미구 상동 235번지 6호,경기도 부천시 원미구 장말로 198 (상동),20020531,운영중,420810,0,약국,20020531,126.76288753786812,37.49281237656635
41190,부천시,상동프라자약국,"경기도 부천시 원미구 상동 542번지 6호 메디위즈 102,103호","경기도 부천시 원미구 소향로 51, 102,103호 (상동, 메디위즈)",20020814,운영중,420863,0,약국,20020814,126.75371411732347,37.50398047701692
41190,부천시,부천중동약국,경기도 부천시 원미구 중동 1141번지 5호 다운타운 105호,"경기도 부천시 원미구 길주로 288, 105호 (중동, 다운타운)",20020907,운영중,420852,0,약국,20020907,126.7724956503707,37.50293333327418
41190,부천시,서울메디칼약국,경기도 부천시 원미구 상동 535번지 1호,"경기도 부천시 원미구 송내대로265번길 85, 108호 (상동, 뱅뱅프라자)",20020907,운영중,420862,0,약국,20020907,126.75499694157452,37.50595814367
41190,부천시,푸른솔약국,경기도 부천시 원미구 상동 534번지 1호,"경기도 부천시 원미구 상동로 113, 106호 (상동, 승재프라자)",20021126,운영중,420861,0,약국,20021126,126.75317267275423,37.50767345941853
41190,부천시,도당메디칼약국,경기도 부천시 원미구 도당동 116번지 14호,경기도 부천시 원미구 삼작로 287 (도당동),20021231,운영중,420804,0,약국,20021231,126.79268124672495,37.52070582266389
41190,부천시,사랑이꽃피는약국,경기도 부천시 원미구 역곡동 50번지 6호 우승메디컬센터 1층,"경기도 부천시 원미구 부일로 705, 1층 (역곡동, 우승메디컬센터)",20030407,운영중,420836,53.38,약국,20030407,126.80750545025134,37.48512682552504
41190,부천시,연세약국,경기도 부천시 원미구 심곡동 352번지 9호,경기도 부천시 원미구 부일로 403 (심곡동),20030502,운영중,420826,50.43,약국,20030502,126.77384436105979,37.48772335457472
41190,부천시,원미쎈타약국,경기도 부천시 원미구 심곡1동 93번지 13호,경기도 부천시 원미구 부천로 107 (심곡동),20030821,운영중,420820,92.74,약국,20030821,126.78465001515067,37.49381632429188
41190,부천시,천사약국,경기도 부천시 원미구 원미동 111번지 14호,경기도 부천시 원미구 부천로 112 (원미동),20040601,운영중,420839,50.22,약국,20040601,126.78530929558208,37.4942031545288
41190,부천시,송내메디칼약국,경기도 부천시 원미구 상동 464번지 루치올라빌딩 104호,"경기도 부천시 원미구 부일로 204, 104호 (상동, 루치올라빌딩)",20041026,운영중,420816,47.28,약국,20041026,126.7525940743436,37.48833309409825
41190,부천시,역곡태평양약국,경기도 부천시 원미구 역곡2동 77번지 6호   105호,"경기도 부천시 원미구 역곡로 7, 105호 (역곡동)",20080702,운영중,420834,93.75,약국,20080702,126.810198887634,37.4859492975215
41190,부천시,중동유한약국,경기도 부천시 원미구 중동 1149번지,경기도 부천시 원미구 길주로 246 (중동),20081020,운영중,420852,60.59,약국,20081020,126.76962191089414,37.50330978937814
41190,부천시,시청정약국,경기도 부천시 원미구 중동 1034번지 5호 씨티오피스 103호,"경기도 부천시 원미구 길주로 221, 103호 (중동, 씨티오피스)",20081024,운영중,420848,44.46,약국,20081024,126.76538248466593,37.50496289593027
41190,부천시,중동해맑은약국,경기도 부천시 원미구 중동 588번지,경기도 부천시 원미구 석천로 110 (중동),20050801,운영중,420844,0,약국,20050801,126.76186028559725,37.49724325421862
41190,부천시,약초당한약국,경기도 부천시 원미구 상동 234번지 18호,경기도 부천시 원미구 장말로200번길 22 (상동),20051104,운영중,420810,28.86,한약국,20051104,126.76337334146072,37.49223310321199
41190,부천시,대화약국,경기도 부천시 원미구 도당동 283번지 5호 청우빌딩 103호,"경기도 부천시 원미구 옥산로 163, 103호 (도당동, 청우빌딩)",20051013,운영중,420808,10.8,약국,20051013,,
41170,안양시,삼성프라자약국,경기도 안양시 만안구 안양동 90번지 1호 삼성아파트상가 107호,"경기도 안양시 만안구 태평로 140, 107호 (안양동, 삼성아파트상가)",20020221,운영중,,21.66,약국,20020221,,
41170,안양시,은행애약국,경기도 안양시 만안구 안양동 674번지 233호 조흥은행 3층,"경기도 안양시 만안구 안양로 290, 3층 (안양동, 조흥은행)",20020318,운영중,,0,약국,20020318,126.9241379873935,37.39852399319394
41170,안양시,삼세종합약국,"경기도 안양시 만안구 안양동 676번지 91호 안양메쎄포스빌 107-1,107-2,108호","경기도 안양시 만안구 안양로 303, 107-1,107-2,108호 (안양동, 안양메쎄포스빌)",20020508,운영중,,142,약국,20020508,126.92012523851331,37.39968186610005
41170,안양시,e편한약국,경기도 안양시 만안구 석수동 182번지 2호 석수대림아파트상가 211호,"경기도 안양시 만안구 경수대로 1201, 211호 (석수동, 석수대림아파트상가)",20020620,운영중,430705,0,약국,20020620,126.91405767059443,37.41594282380294
41170,안양시,삼아약국,경기도 안양시 만안구 석수동 182번지 2호 석수대림아파트상가 107호,"경기도 안양시 만안구 경수대로 1201, 107호 (석수동, 석수대림아파트상가)",20020624,운영중,430705,0,약국,20020624,126.91405767059443,37.41594282380294
41170,안양시,명약국,경기도 안양시 만안구 안양동 674번지 132호 지층,"경기도 안양시 만안구 안양로 298, 지층 (안양동)",20020627,운영중,430831,0,약국,20020627,126.9241379873935,37.39852399319394
41170,안양시,세종약국,경기도 안양시 만안구 안양6동 517,경기도 안양시 만안구 안양로 148 (안양동),20020629,운영중,430016,0,약국,20020629,126.93113641978137,37.38770880043583
41170,안양시,세화약국,경기도 안양시 만안구 석수2동 317-15,경기도 안양시 만안구 안양로 455-1 (석수동),20021202,운영중,430042,0,약국,20021202,126.91121734181704,37.41057065111375
41170,안양시,안양새천년약국,경기도 안양시 만안구 안양2동 42-4,경기도 안양시 만안구 예술공원로 78 (안양동),20021203,운영중,430012,0,약국,20021203,126.91757875071254,37.41489294101035
41270,안산시,청암약국,경기도 안산시 단원구 초지동 742-4 이마트 고잔점 1층,"경기도 안산시 단원구 원포공원1로 46, 1층 (초지동, 이마트안산고잔점)",20080228,운영중,,29.66,약국,20080228,126.81193597963531,37.30319258991979
41270,안산시,세계로온누리약국,"경기도 안산시 단원구 초지동 726-5 주공프라자 109,110호","경기도 안산시 단원구 초지로 114, 109,110호 (초지동, 주공프라자)",20040716,운영중,,84.72,약국,20040716,126.81529247593691,37.3088311436744
41270,안산시,대영약국,경기도 안산시 단원구 초지동 740-2 한남스포랜드103호,"경기도 안산시 단원구 초지동로 7, 103호 (초지동, 한남스포랜드)",20080502,운영중,,80.58,약국,20080502,126.81621468002675,37.30441030246565
41270,안산시,신세계약국,경기도 안산시 단원구 고잔동 535 4층,"경기도 안산시 단원구 고잔1길 16, 4층 (고잔동)",20000706,운영중,,78,약국,20000706,126.83518432280029,37.31801862425265
41270,안산시,원약국,"경기도 안산시 단원구 원시동 777-6 1층 145, 146호","경기도 안산시 단원구 동산로 60, 145,146호 (원시동)",20030728,운영중,,52.7,약국,20030728,126.79707508340499,37.31294966666543
41270,안산시,제일약국,경기도 안산시 단원구 원곡동 846-3 반월종합상가 B동,"경기도 안산시 단원구 라성로 36 (원곡동, 반월종합상가 B동)",19811202,운영중,,63,약국,19811202,126.80102643377676,37.32719989274846
41270,안산시,안산동우성약국,경기도 안산시 단원구 초지동 745번지 2호 동의성병원&제이씨팜빌딩 104호,"경기도 안산시 단원구 원포공원1로 20, 104호 (초지동, 제이씨팜빌딩)",20110630,운영중,425856,88.2,약국,20110630,126.81333070168833,37.30112962560482
41170,안양시,삼층약국,경기도 안양시 동안구 호계동 1046번지 6호,"경기도 안양시 동안구 평촌대로223번길 49, 301호 (호계동, 아트타워)",20000512,운영중,431080,51.68,약국,20000512,126.95197111766367,37.38995723884474
41170,안양시,하나약국,경기도 안양시 동안구 호계동 928번지 11호 1층,"경기도 안양시 동안구 귀인로 96, 1층 (호계동)",20000828,운영중,431837,24.75,약국,20000828,126.9505400125387,37.38190510321746
41170,안양시,정원온누리약국,경기도 안양시 동안구 비산3동 354번지 10호 상가 110호,"경기도 안양시 동안구 동안로 271, 110호 (비산동, 상가)",20001201,운영중,431823,49.02,약국,20001201,,
41170,안양시,지우약국,경기도 안양시 동안구 관양1동 1450번지 1층,"경기도 안양시 동안구 관평로336번길 61 (관양동, 1층)",20010116,운영중,431807,27.39,약국,20010116,126.96115618975166,37.40342548332554
41170,안양시,자명약국,경기도 안양시 동안구 관양동 1506번지 22호 정빌딩 1층,"경기도 안양시 동안구 흥안대로 510, 1층 (관양동, 정빌딩)",20010127,운영중,431810,62.34,약국,20010127,126.97776008634978,37.39976441818715
41170,안양시,오행당약국,경기도 안양시 동안구 호계동 927번지 2호 흥화(아)상가 103호,"경기도 안양시 동안구 귀인로98번길 13, 104호 (호계동, 흥화아파트상가)",20010305,운영중,431837,69.76,약국,20010305,126.95104582548225,37.38195577102592
41170,안양시,메디팜한마음약국,경기도 안양시 동안구 평촌동 75번지 9호,"경기도 안양시 동안구 학의로408번길 34, 107호 (평촌동, 인덕원근린상가)",20010602,운영중,431070,31.16,약국,20010602,126.97888181071968,37.39487748159087
41170,안양시,평촌성신약국,경기도 안양시 동안구 관양동 1605번지 4호 1층,"경기도 안양시 동안구 관평로170번길 15, 1층 (관양동)",20010629,운영중,431815,0,약국,20010629,126.96089530238594,37.39253024338475
41270,안산시,새롬약국,"경기도 안산시 단원구 선부동 1077번지 5호 삼아빌딩 105,106호","경기도 안산시 단원구 선부광장1로 118, 105호 (선부동)",20120717,운영중,425830,48,약국,20120717,126.81208534178656,37.33381712172412
41270,안산시,보세온누리약국,경기도 안산시 상록구 이동 714번지 3호 데코스포텔 101호,"경기도 안산시 상록구 광덕1로 355, 101호 (이동, 데코스포텔)",20120827,운영중,426863,53.46,약국,20120827,126.85006015499184,37.3078567255187
41270,안산시,편한약국,경기도 안산시 상록구 본오동 871번지 3호,경기도 안산시 상록구 샘골로 140 (본오동),20051114,운영중,426814,64.05,약국,20051114,126.86500875377558,37.29512686662383
41270,안산시,삼성약국,경기도 안산시 상록구 부곡동 661번지 4호 제일빌딩 1층,"경기도 안산시 상록구 부곡로 135, 1층 (부곡동, 제일빌딩)",20120604,운영중,426820,27.03,약국,20120604,126.86404469255761,37.33446489630977
41270,안산시,메디칼약국,경기도 안산시 단원구 고잔동 535번지 4호 보배프라자  301호,"경기도 안산시 단원구 예술대학로 9, 301호 (고잔동,보배프라자)",20120703,운영중,425868,37.24,약국,20120703,126.83518432280029,37.31801862425265
41270,안산시,안산푸른약국,경기도 안산시 단원구 고잔동 768번지 2호 화승타운  306호,경기도 안산시 단원구 광덕3로 178 (고잔동),20120601,운영중,425906,122.4,약국,20120601,126.8310282159396,37.31195061030005
41270,안산시,보리약국,경기도 안산시 상록구 사동 1298번지 3호,경기도 안산시 상록구 석호로 162 (사동),20120605,운영중,426823,44.52,약국,20120605,126.84965163862589,37.2977465898318
41270,안산시,모아수약국,경기도 안산시 단원구 고잔동 534번지 1호 대유빌딩  301호,"경기도 안산시 단원구 고잔1길 17, 301호 (고잔동,대유빌딩)",20120514,운영중,425868,61.5,약국,20120514,126.83562466190114,37.31889143655639
41270,안산시,신길제일약국,경기도 안산시 단원구 신길동 1529번지 센타프라자 빌딩,"경기도 안산시 단원구 도일로 60-15 (신길동,센타프라자 빌딩)",20120514,운영중,425838,33,약국,20120514,126.78433209256623,37.33668191543393
41270,안산시,백제약국,경기도 안산시 단원구 원곡2동 846번지 3호,경기도 안산시 단원구 라성로 36 (원곡동),20120406,운영중,425907,49.78,약국,20120406,126.80176354607157,37.3283616579098
41270,안산시,이마트 약국,경기도 안산시 단원구 신길동 1687번지 이마트 1층,"경기도 안산시 단원구 중앙대로 397, 1층 (신길동, 이마트트레이더스 신길점)",20120430,운영중,425120,33.38,약국,20120430,126.78497949766115,37.33125168616514
41270,안산시,라성약국,경기도 안산시 단원구 원곡동 846번지 3호 라성상가 D-1,경기도 안산시 단원구 라성로 36 (원곡동),20120501,운영중,425907,144,약국,20120501,126.80176354607157,37.3283616579098
41270,안산시,메디칼종합약국,경기도 안산시 상록구 일동 99번지 3호 1층,"경기도 안산시 상록구 구룡로 88, 1층 (일동)",20120531,운영중,426858,110.98,약국,20120531,126.87310347370205,37.31572988382434
41270,안산시,선부라성약국,경기도 안산시 단원구 선부동 1076번지 2호,"경기도 안산시 단원구 선부광장1로 62, 102호 (선부동)",20120305,운영중,425831,64.69,약국,20120305,126.81032209338747,37.3367841029054
41270,안산시,즐거운약국,경기도 안산시 상록구 본오동 769번지 20호 1층,경기도 안산시 상록구 본이로 53 (본오동),20120302,운영중,426808,52.36,약국,20120302,126.87294335608365,37.29557175202146
41270,안산시,연세수약국,경기도 안산시 단원구 고잔동 540번지 16호 203호,"경기도 안산시 단원구 고잔2길 59, 203호 (고잔동)",20120309,운영중,425020,74.34,약국,20120309,126.83724233426297,37.31790614054066
41270,안산시,한도정문약국,경기도 안산시 단원구 선부동 1071번지 5호,"경기도 안산시 단원구 선부광장로 95, 111호 (선부동)",20120213,운영중,425830,49.99,약국,20120213,126.80710620425431,37.33406860555174
41270,안산시,자연약국,경기도 안산시 상록구 성포동 593번지 10호 선경프라자 108호,"경기도 안산시 상록구 예술광장1로 124, 1층 108호 (성포동, 선경프라자)",20120102,운영중,426837,89.25,약국,20120102,126.8439731894703,37.32761031445768
41270,안산시,메디프라자약국,경기도 안산시 단원구 초지동 729-2 메디프라자112호,"경기도 안산시 단원구 광덕1로 63, 112호 (초지동, 메디프라자)",19980525,운영중,,39.85,약국,19980525,126.81671392227315,37.3087756875019
41270,안산시,큰바위약국,경기도 안산시 단원구 와동 120,경기도 안산시 단원구 와동로 110 (와동),20010709,운영중,,43.61,약국,20010709,126.82757993799541,37.33999294885211
41270,안산시,대학약국,경기도 안산시 단원구 고잔1동 519번지 1호,"경기도 안산시 단원구 적금로 120, 지하1층 (고잔동)",20111108,운영중,425801,195,약국,20111108,126.82649454091943,37.31929287677051
41270,안산시,행복한온누리약국,"경기도 안산시 단원구 고잔동 774번지 21세기프라자 1층 108,109호","경기도 안산시 단원구 광덕동로 55, 1층 108,109호 (고잔동, 21세기프라자)",20031108,운영중,,81.9,약국,20031108,126.8323063126981,37.30941511653494
41270,안산시,동의당약국,"경기도 안산시 단원구 와동 802-7, 1층전체","경기도 안산시 단원구 와동공원로 145, 1층 (와동)",20070618,운영중,,141.04,약국,20070618,126.82129477145173,37.34453201678912
41270,안산시,오층약국,경기도 안산시 단원구 고잔동 541-4 월드코아 515호,"경기도 안산시 단원구 중앙대로 915, 515호 (고잔동, 월드코아)",20061011,운영중,,87.6,약국,20061011,126.83829530609188,37.31719396595591
41270,안산시,참사랑약국,경기도 안산시 단원구 와동 682-9 1층,"경기도 안산시 단원구 와동로 4, 1층 (와동)",20040105,운영중,,36.86,약국,20040105,126.82682348022682,37.33130591346635
41270,안산시,온누리감초약국,"경기도 안산시 단원구 선부동 1078-2 삼희프라자 112,113","경기도 안산시 단원구 화정로 6, 112,113호 (선부동, 삼희프라자)",20030610,운영중,,41.13,약국,20030610,126.81339810349328,37.33227303133195
41270,안산시,일등온누리약국,경기도 안산시 단원구 선부동 1011번지 1층1호,"경기도 안산시 단원구 선이로 17, 1층 1호 (선부동)",20030527,운영중,,81.48,약국,20030527,126.80275179297102,37.34223196116635
41270,안산시,건강한온누리약국,"경기도 안산시 단원구 고잔2동 529번지 4호 101,102호","경기도 안산시 단원구 고잔2길 9, 101,102호 (고잔동)",20110930,운영중,425868,91.26,약국,20110930,126.83148609158597,37.3190802383983
41270,안산시,유명약국,경기도 안산시 단원구 와동 764-19번지,경기도 안산시 단원구 선부로 243 (와동),20060310,운영중,,37.9,약국,20060310,126.82216394830962,37.34158155570464
41270,안산시,천사약국,경기도 안산시 단원구 고잔동 533-3영풍빌딩303-1,"경기도 안산시 단원구 고잔로 76, 303-1호 (고잔동, 영풍맘모스프라자)",20050309,운영중,,58.4,약국,20050309,126.83489384270804,37.31878229518764
41280,고양시,푸른한약국(한약국),경기도 고양시 일산동구 백석동 1455번지 6호 1층일부,"경기도 고양시 일산동구 호수로446번길 29 (백석동, 1층일부)",20060209,운영중,410817,39.78,한약국,20060209,126.77906899841844,37.64536397896637
41280,고양시,성원약국,경기도 고양시 일산동구 백석동 1288번지 2호 남정골드프라자 108호,"경기도 고양시 일산동구 중앙로 1080, 108호 (백석동, 남정골드프라자)",20060321,운영중,,47.25,약국,20060321,126.7854035071284,37.64597392365969
41280,고양시,일산나을약국,경기도 고양시 일산동구 마두동 802번지 1호 일산그랜드프라자 510호,"경기도 고양시 일산동구 중앙로 1172, 510호 (마두동, 그랜드프라자)",20060620,운영중,,44.08,약국,20060620,126.77880947123991,37.65187578813016
41280,고양시,미르약국,경기도 고양시 일산동구 백석동 1334번지 3호,"경기도 고양시 일산동구 중앙로 1065, 1층 (백석동, 일산 새빛 안과)",20060627,운영중,,37.05,약국,20060627,126.78510335672055,37.64475164536093
41280,고양시,평화온누리약국,경기도 고양시 일산동구 풍동 1274번지 1호 신성메디칼타운1층 106호,"경기도 고양시 일산동구 숲속마을1로 73, 106호 (풍동, 신성메디칼타운1층)",20060711,운영중,410330,68.93,약국,20060711,126.79985308297505,37.66783909492654
41280,고양시,해봄약국,경기도 고양시 일산동구 풍동 1354번지 라고크리닉 106호,"경기도 고양시 일산동구 숲속마을1로 29-30, 106호 (풍동, 라고크리닉)",20061117,운영중,410330,40.92,약국,20061117,126.79730155530781,37.66414793052301
41280,고양시,세정약국,경기도 고양시 일산동구 장항동 898번지 1호 금강프라자 201호,"경기도 고양시 일산동구 장백로 172, 201호 (장항동, 금강프라자)",20061229,운영중,410837,24.42,약국,20061229,126.77762610400758,37.65046082477356
41280,고양시,정문온누리약국,"경기도 고양시 일산동구 마두동857. 수색상가103,104호","경기도 고양시 일산동구 일산로 328, 103,104호 (마두동, 수색조합상가)",20070103,운영중,410812,45.56,약국,20070103,126.78441102116037,37.66474855232742
41280,고양시,일산시민약국,경기도 고양시 일산동구 백석1동1182-2. 1층,"경기도 고양시 일산동구 백석로108번길 68-13, 1층 (백석동)",20070201,운영중,410815,64.1,약국,20070201,126.78779363066687,37.63746576107995
41280,고양시,제일조은약국,경기도 고양시 일산동구 식사동662-11. 동국빌딩1층,경기도 고양시 일산동구 동국로 20 (식사동),20070405,운영중,410820,142,약국,20070405,126.80762117555184,37.67592839196687
41310,구리시,보배약국,경기도 구리시 수택1동 383번지 10호,경기도 구리시 경춘로 216 (수택동),20090302,운영중,471031,41.9,약국,20090302,127.13843498597261,37.60021324362177
41310,구리시,구리보룡약국,경기도 구리시 인창동 487번지 28호,경기도 구리시 동구릉로85번길 12 (인창동),20090629,운영중,471833,124,약국,20090629,127.13383986815285,37.6117043553248
41310,구리시,중앙약국,경기도 구리시 인창동 487번지 49호,경기도 구리시 동구릉로 91 (인창동),20090701,운영중,471833,37.5,약국,20090701,127.13383986815285,37.6117043553248
41310,구리시,시민약국,"경기도 구리시 인창동 703번지 동원상가 105,106호","경기도 구리시 동구릉로85번길 9, 105,106호 (인창동, 동원상가)",20100112,운영중,471010,68.5,약국,20100112,127.13328847190623,37.60735860970338
41310,구리시,명문약국,"경기도 구리시 교문1동 256,256-8번지",경기도 구리시 동구릉로6번길 9 (교문동),20090910,운영중,471854,74.5,약국,20090910,127.11417802064314,37.56711870520586
